Кол-во комнат,"Площадь, м^2",Этаж квартиры,Кол-во этажей в доме,Относительный этаж,"Расстояние до центра, км",Ближайшая станция метро,"Расстояние до ближайшей станции метро, км","Балкон/Лоджия (1, 2)",Чистовая отделка,Проверено в Росреестре,От зайстройщика,Цена
1,40.3,4,8,0.5,3.9444649026900915,Козья слобода,3.0283624244113616,0,0,0,1,14950000
1,44.4,2,4,0.5,15.256848078655702,Дубравная,8.001912305007314,1,1,0,1,10034400
1,42.1,1,4,0.25,15.639986358045281,Дубравная,8.404545276961677,0,0,0,1,8626400
1,39.7,11,24,0.458333,6.204221523213351,Горки,3.1543795273203963,0,0,0,1,9456525
1,49.3,11,24,0.458333,5.856430937686289,Горки,3.3066415142126386,1,0,0,1,11576100
1,45.3,4,4,1.0,15.639986358045281,Дубравная,8.404545276961677,1,0,0,1,8701440
1,31.6,9,17,0.529412,13.125020045464847,Дубравная,6.246851895341722,0,0,0,1,7265700
1,44.5,7,24,0.291667,5.856430937686289,Горки,3.3066415142126386,1,0,0,1,11113053
2,52.0,4,9,0.444444,14.757246284002548,Авиастроительная,13.578696190234043,0,0,0,1,7910000
2,57.7,11,24,0.458333,6.204221523213351,Горки,3.1543795273203963,0,0,0,1,12711310
2,46.8,3,17,0.176471,13.125020045464847,Дубравная,6.246851895341722,0,0,0,1,8840520
2,60.0,7,21,0.333333,4.81762792591574,Яшьлек,1.3441701348315054,0,0,0,0,15700000
2,83.4,3,8,0.375,1.0673731527448387,Площадь Тукая,0.46335626540832364,0,0,0,1,41685000
2,69.9,14,17,0.823529,1.9517531177186276,Суконная слобода,0.5347924800889803,0,0,0,1,37369750
2,75.3,4,22,0.181818,3.6875498796931883,Козья слобода,3.001672811687786,0,0,1,0,20650000
2,50.9,1,4,0.25,1.6216790564251882,Площадь Тукая,1.300399128753686,0,0,0,1,18509994
2,51.3,16,22,0.727273,6.182144885408042,Аметьево,3.964582757048164,2,0,0,1,11840000
2,47.8,2,17,0.117647,13.125020045464847,Дубравная,6.246851895341722,0,0,0,1,8781225
2,46.6,4,6,0.666667,21.737622654095706,Северный вокзал,19.155040647289375,0,0,0,0,7341010
2,60.7,4,26,0.153846,6.341970225569868,Горки,2.2023296822403986,0,0,0,1,15100000
2,66.4,5,19,0.263158,3.685840683252179,Козья слобода,1.0382014376656818,0,0,0,0,17928000
2,52.9,6,10,0.6,6.348495833158853,Аметьево,3.2482569082376407,0,0,0,1,12700000
2,57.4,6,23,0.26087,4.593242827660485,Аметьево,2.437843260685544,0,0,0,0,14626800
2,57.0,7,12,0.583333,6.074393013485858,Горки,1.1557863749894357,0,0,0,0,12255000
2,46.0,4,7,0.571429,24.0619834545899,Яшьлек,23.398465536452534,1,0,0,1,10559790
2,71.0,2,13,0.153846,7.98421794023207,Авиастроительная,1.0341515959936605,0,0,0,1,14572561
2,45.2,8,10,0.8,14.738298160449242,Авиастроительная,13.611690067648087,0,0,0,1,7720000
2,56.4,6,10,0.6,4.418549741825487,Козья слобода,3.477686821847683,0,0,0,0,13050000
2,58.8,5,6,0.833333,1.211439396607261,Площадь Тукая,1.1944097421544149,0,0,0,0,16900000
2,62.4,2,3,0.666667,17.37068202067611,Дубравная,9.075771608106582,0,0,0,0,5600000
2,78.3,5,10,0.5,2.7202965962410564,Суконная слобода,0.30796977992762725,0,0,0,1,34342601
2,60.3,3,4,0.75,0.960780627952855,Площадь Тукая,0.8015166324319647,0,0,0,1,29114500
2,88.4,15,20,0.75,2.820056673945602,Площадь Тукая,2.69933565024744,2,0,0,1,25734948
2,55.6,17,17,1.0,5.9189393128907035,Горки,0.7720471329017088,0,0,0,0,11100000
2,64.5,15,25,0.6,5.1331461994645435,Аметьево,1.5167757420198642,0,0,0,0,17415000
2,50.0,2,24,0.083333,3.2892639500033924,Суконная слобода,1.3889303014277363,0,0,0,1,13975588
2,51.6,1,4,0.25,1.6475075715686105,Площадь Тукая,1.3072387438327948,0,0,0,1,19054269
2,76.4,18,22,0.818182,5.957155492665508,Горки,2.8070091248188738,2,0,0,1,16510040
2,59.0,14,15,0.933333,2.7453072856584133,Суконная слобода,0.8441389394812777,0,0,0,1,21116100
2,45.0,2,5,0.4,10.415857185532323,Авиастроительная,9.051779855741975,0,0,0,0,5700000
2,57.4,18,23,0.782609,4.593242827660485,Аметьево,2.437843260685544,0,0,0,0,16060800
2,63.4,1,4,0.25,15.013714774489117,Дубравная,7.818651246031361,0,1,0,1,11538800
2,58.3,4,23,0.173913,3.7166616399771715,Козья слобода,1.241742560481781,0,0,0,0,16615500
2,82.1,3,8,0.375,3.067720519702951,Площадь Тукая,2.923875718797694,2,0,0,1,29930079
2,43.6,3,5,0.6,5.972501204455383,Северный вокзал,0.7746862805798455,0,0,1,0,7500000
2,66.4,4,19,0.210526,3.685840683252179,Козья слобода,1.0382014376656818,0,0,0,0,17264000
2,60.6,6,20,0.3,6.222253603675545,Аметьево,3.427219983390572,0,0,0,1,13070000
2,50.7,2,25,0.08,3.885114415829032,Аметьево,1.2900594997748027,0,0,0,1,12756975
2,57.8,6,9,0.666667,6.315010657759913,Горки,0.734932735203709,0,0,0,0,14899441
2,65.0,6,10,0.6,5.260582475901366,Суконная слобода,4.56627561640375,0,0,1,0,15499000
2,61.0,2,5,0.4,0.758221177655399,Кремлёвская,0.7674016648577123,1,0,0,1,19218150
2,53.0,20,22,0.909091,8.210833713963046,Дубравная,0.3039853674095482,0,0,0,0,15900000
2,59.3,7,13,0.538462,7.867883218889441,Авиастроительная,0.9106187939407998,1,0,0,1,13774248
2,63.5,5,5,1.0,0.6931208334039932,Кремлёвская,0.680229869799999,0,0,0,0,24384000
2,55.0,18,19,0.947368,13.486167598501908,Дубравная,7.203143055749393,0,0,1,0,6950000
2,71.2,4,5,0.8,1.20466546278287,Площадь Тукая,0.5876728751090989,0,0,0,1,37395032
2,69.1,6,13,0.461538,7.98421794023207,Авиастроительная,1.0341515959936605,0,0,0,0,15406667
2,62.3,14,17,0.823529,1.9517531177186276,Суконная слобода,0.5347924800889803,0,0,0,1,33335850
2,51.0,2,9,0.222222,4.575587171726034,Козья слобода,2.791441365110216,0,0,0,0,10100000
2,47.5,5,5,1.0,7.0919961551554165,Проспект Победы,0.4253729758086991,0,0,1,0,6900000
2,55.3,5,9,0.555556,4.77743980443175,Козья слобода,3.28384133964798,0,0,1,0,8900000
2,41.5,4,5,0.8,5.2874937828944075,Северный вокзал,1.7759639442204729,0,0,0,0,6400000
2,56.6,1,10,0.1,4.3022304344524835,Аметьево,2.7641216787324647,0,0,1,0,11700000
2,51.0,9,9,1.0,8.907649582275969,Дубравная,0.7301716513648483,0,0,1,0,8700000
2,50.0,4,9,0.444444,2.5511203146427492,Суконная слобода,0.13368550601907497,0,0,1,0,11500000
2,41.8,5,5,1.0,5.789820767068745,Северный вокзал,0.8791697659765801,0,0,1,0,7390000
2,52.0,7,10,0.7,6.764239380209485,Проспект Победы,1.487639474265331,0,0,0,0,9100000
2,69.1,2,5,0.4,13.19647745812008,Дубравная,7.198154836942949,0,0,0,0,13990000
2,33.2,5,7,0.714286,7.500211963914,Авиастроительная,1.4660476510960114,0,0,1,0,7799000
2,75.0,1,10,0.1,4.9636174666225426,Аметьево,0.9300930751638506,0,0,1,0,11999000
2,51.2,9,10,0.9,15.047078758402375,Северный вокзал,11.05703514285926,0,0,1,0,7800000
2,45.4,4,5,0.8,11.130309507160309,Авиастроительная,4.717964355598357,0,0,0,0,4890000
2,65.0,5,5,1.0,5.700975525064757,Северный вокзал,0.6537784964436468,0,0,0,0,8500000
2,43.7,11,19,0.578947,7.814521197481439,Горки,5.422194888851122,0,0,0,0,10200000
2,41.0,2,3,0.666667,19.941947084048095,Дубравная,15.185950631087543,0,0,1,0,7000000
2,46.0,5,5,1.0,4.997667536672132,Яшьлек,0.6748281977471454,0,0,1,0,7600000
2,50.4,8,10,0.8,8.322333306600582,Дубравная,0.604495612595623,0,0,1,0,9299000
2,61.9,12,14,0.857143,8.35928556566316,Дубравная,1.1495369161086284,0,0,1,0,18349000
2,22.4,4,5,0.8,10.763941699165267,Авиастроительная,4.516924847573284,0,0,0,0,2899999
2,66.5,3,9,0.333333,4.65694786952643,Аметьево,2.576764086390811,0,0,0,0,13500000
2,65.8,1,5,0.2,5.536265384368998,Горки,0.4489717857430323,0,0,0,0,7300000
2,50.0,9,19,0.473684,13.408175286238317,Дубравная,7.201326618878365,0,0,1,0,8490000
2,65.8,1,5,0.2,5.541439709518379,Горки,0.4555468928189506,0,0,1,0,7300000
2,60.4,3,3,1.0,17.486280944375192,Дубравная,9.197384777237358,0,0,0,0,5990000
2,74.8,11,11,1.0,4.20785854378863,Суконная слобода,2.8965252916521758,0,0,1,0,13650000
2,44.0,1,2,0.5,2.913511308301425,Суконная слобода,0.5684798277150827,0,0,0,0,6600000
2,47.3,4,5,0.8,1.7789062541116523,Площадь Тукая,1.4398766526680953,0,0,1,0,9500000
2,70.0,15,16,0.9375,4.9793009408753806,Горки,2.3580558169432746,0,0,0,0,15000000
2,42.6,4,5,0.8,9.093183021420602,Авиастроительная,1.6413446537011633,0,0,1,0,6450000
2,47.2,6,6,1.0,4.297687593376237,Яшьлек,1.0952571419045734,0,0,0,0,7000000
2,55.0,16,20,0.8,2.4223661595139574,Суконная слобода,0.635456107111269,0,0,0,0,16200000
2,51.0,1,8,0.125,14.5811239669325,Авиастроительная,13.231530863519403,0,0,1,0,8300000
2,46.8,1,5,0.2,5.376950778773984,Северный вокзал,1.2678669129602773,0,0,1,0,5900000
2,48.0,8,10,0.8,4.540881921651772,Яшьлек,0.26765927223722796,0,0,0,0,8999999
2,40.7,3,3,1.0,19.941933006659493,Дубравная,15.185980340763091,0,0,1,0,7000000
2,35.0,7,19,0.368421,7.662677790308157,Горки,5.502226424043249,0,0,1,0,9800000
2,59.2,5,9,0.555556,3.6854896455328006,Аметьево,1.7080331550755932,0,0,1,0,13600000
2,74.0,5,8,0.625,2.296223159996421,Суконная слобода,0.1667424963681069,0,0,1,0,27500000
2,48.0,9,9,1.0,3.876359789504213,Козья слобода,1.06652989512526,0,0,1,0,9891000
2,52.0,9,9,1.0,3.2798978932329588,Козья слобода,0.38335435119722894,0,0,1,0,12900000
2,52.0,7,9,0.777778,8.779261009807193,Дубравная,1.8742121324515055,0,0,1,0,10300000
2,42.3,2,2,1.0,17.835598026909324,Дубравная,10.49859312639032,0,0,0,0,3499000
2,53.0,8,9,0.888889,8.259498818801918,Дубравная,3.782610793868642,0,0,0,0,12500000
2,60.7,2,10,0.2,5.850500154963933,Аметьево,4.856001266156933,0,0,1,0,10900000
2,60.5,5,6,0.833333,2.8871735257892372,Козья слобода,0.7134440619402409,0,0,1,0,12950000
2,45.4,2,5,0.4,6.334653664893941,Яшьлек,3.3821312856588257,0,0,1,0,6500000
2,52.9,3,9,0.333333,4.773598517404788,Яшьлек,1.2644132549873344,0,0,1,0,11000000
2,61.0,5,9,0.555556,6.329475332170398,Аметьево,3.157926415806122,0,0,1,0,16200000
2,58.4,23,24,0.958333,5.856430937686289,Горки,3.3066415142126386,1,0,0,1,14951118
2,58.3,2,18,0.111111,5.974955438329737,Горки,0.650967547335308,0,0,0,0,13359240
2,58.9,2,18,0.111111,4.794220254394709,Козья слобода,2.9183348335076578,2,0,0,1,16740000
2,67.1,2,24,0.083333,5.856430937686289,Горки,3.3066415142126386,1,0,0,1,16300440
2,69.6,2,8,0.25,1.211439396607261,Площадь Тукая,1.1944097421544149,0,0,0,0,24067760
2,67.4,2,23,0.086957,6.220011736722559,Горки,3.0682865145478244,0,0,0,1,16142742
2,66.6,20,25,0.8,6.093762621804344,Горки,0.6647297460857254,0,0,0,0,16919920
2,77.1,4,20,0.2,6.222253603675545,Аметьево,3.427219983390572,2,0,0,1,14070000
2,55.6,9,18,0.5,5.974955438329737,Горки,0.650967547335308,0,0,0,0,13123650
2,59.7,10,25,0.4,6.093762621804344,Горки,0.6647297460857254,0,0,0,0,14987500
2,66.5,4,14,0.285714,14.42773432940933,Северный вокзал,10.814086765245287,2,0,0,1,11029000
2,56.8,4,14,0.285714,14.42773432940933,Северный вокзал,10.814086765245287,0,0,0,0,9797000
2,60.1,4,5,0.8,0.758221177655399,Кремлёвская,0.7674016648577123,1,0,0,1,25746840
2,46.8,11,17,0.647059,13.125020045464847,Дубравная,6.246851895341722,0,0,0,1,9126000
2,63.4,5,25,0.2,6.093762621804344,Горки,0.6647297460857254,0,0,0,0,15332170
2,58.3,14,18,0.777778,6.059269084560594,Горки,0.7520075491905707,0,0,0,0,14117530
2,55.6,10,18,0.555556,6.059269084560594,Горки,0.7520075491905707,0,0,0,0,13123650
2,55.6,16,17,0.941176,5.9189393128907035,Горки,0.7720471329017088,0,0,0,0,13679550
2,62.5,17,25,0.68,6.093762621804344,Горки,0.6647297460857254,0,0,0,0,16310000
2,67.6,2,4,0.5,15.099912533218196,Дубравная,7.950317462000324,1,1,0,1,11154000
2,68.3,10,25,0.4,6.221046778159821,Горки,3.422085406942285,1,0,0,1,15706700
2,85.3,5,7,0.714286,1.211439396607261,Площадь Тукая,1.1944097421544149,0,0,0,0,26771640
2,48.3,3,17,0.176471,13.125020045464847,Дубравная,6.246851895341722,0,0,0,1,8938066
2,63.4,1,4,0.25,15.639986358045281,Дубравная,8.404545276961677,0,0,0,1,10269180
2,72.1,12,24,0.5,5.856430937686289,Горки,3.3066415142126386,1,0,0,1,16587600
2,53.2,10,25,0.4,6.221046778159821,Горки,3.422085406942285,1,0,0,1,15371910
2,52.9,16,22,0.727273,5.957155492665508,Горки,2.8070091248188738,2,0,0,1,13056420
2,61.9,15,24,0.625,6.204221523213351,Горки,3.1543795273203963,0,0,0,1,13576075
2,47.8,5,17,0.294118,13.125020045464847,Дубравная,6.246851895341722,0,0,0,1,9067725
2,84.5,4,4,1.0,15.099912533218196,Дубравная,7.950317462000324,1,1,0,1,14027000
2,51.8,5,18,0.277778,13.086067788918589,Дубравная,6.228446307895883,0,0,0,1,9842517
2,61.2,2,4,0.5,15.099912533218196,Дубравная,7.950317462000324,1,1,0,1,11322000
2,49.9,2,17,0.117647,13.125020045464847,Дубравная,6.246851895341722,0,0,0,1,9073638
2,73.0,4,25,0.16,2.8256869013794623,Козья слобода,1.6674490159459348,0,0,0,0,43435000
2,74.7,4,25,0.16,8.543989036283286,Дубравная,3.6949426408820636,0,0,0,0,14690000
2,76.4,17,22,0.772727,5.957155492665508,Горки,2.8070091248188738,2,0,0,1,16510040
2,61.8,3,4,0.75,15.399213490147803,Дубравная,8.137783131812203,1,1,0,1,11494800
2,63.4,10,24,0.416667,5.856430937686289,Горки,3.3066415142126386,1,0,0,1,14464320
2,67.8,14,25,0.56,6.221046778159821,Горки,3.422085406942285,1,0,0,1,14841630
2,61.0,5,9,0.555556,6.329475332170398,Аметьево,3.157926415806122,0,0,1,0,16200000
2,48.0,9,9,1.0,3.876359789504213,Козья слобода,1.06652989512526,0,0,1,0,9891000
2,48.6,4,10,0.4,6.1995535592368,Яшьлек,3.307145043170281,0,0,1,0,7150000
2,53.7,5,10,0.5,4.513319956936353,Яшьлек,0.6663992234508185,0,0,1,0,15300000
2,43.0,2,5,0.4,4.31747471790955,Яшьлек,0.26823969758244726,0,0,1,0,7600000
2,49.0,3,3,1.0,8.1482028689831,Авиастроительная,1.8262514139863255,0,0,1,0,5900000
2,65.0,2,8,0.25,5.401202069529263,Северный вокзал,0.8123261009454925,0,0,1,0,13850000
2,66.0,3,10,0.3,9.37909161324281,Дубравная,1.8334111095767491,0,0,1,0,11799999
2,61.6,3,5,0.6,4.111147425613487,Яшьлек,2.0273859425472702,0,0,1,0,17499000
2,42.1,1,3,0.333333,8.683958146941869,Авиастроительная,1.3268339854430025,0,0,0,0,7200000
2,62.1,6,9,0.666667,8.421290467475416,Дубравная,1.047987366176868,0,0,1,0,15965000
2,53.8,11,14,0.785714,5.506652808648622,Яшьлек,1.562068720407923,0,0,1,0,8399000
2,44.0,5,6,0.833333,5.6446775990594125,Северный вокзал,0.6685732679143813,0,0,1,0,7650000
2,51.0,5,5,1.0,4.429891949889585,Суконная слобода,3.3509182352948046,0,0,1,0,8790000
2,50.0,9,9,1.0,4.709298425596799,Козья слобода,3.4262038435821593,0,0,0,0,10000000
2,59.2,24,24,1.0,8.070785900705335,Проспект Победы,2.076372865259744,0,0,1,0,14000000
2,70.0,10,15,0.666667,3.3378343846799474,Козья слобода,1.668598503517767,0,0,1,0,22500000
2,49.4,5,10,0.5,4.287728827766763,Аметьево,0.7750307228421646,0,0,1,0,13500000
2,44.9,2,5,0.4,5.069709413702447,Суконная слобода,4.502015532117267,0,0,0,0,7300000
2,62.6,2,5,0.4,7.202853268838533,Северный вокзал,2.025951509128495,0,0,1,0,6300000
2,23.0,2,5,0.4,9.9989036486482,Авиастроительная,4.206038785910551,0,0,0,0,2700000
2,56.8,7,19,0.368421,5.762771507867006,Горки,4.023872099070267,0,0,1,0,14000000
2,43.8,3,5,0.6,7.26219936479335,Проспект Победы,0.3739303703211575,0,0,0,0,8290000
2,52.0,6,10,0.6,8.589252416780669,Горки,5.409553467012812,0,0,1,0,12200000
2,50.0,7,10,0.7,5.847133164850992,Северный вокзал,2.9971199158041006,0,0,1,0,9200000
2,43.4,5,5,1.0,5.017585684088595,Суконная слобода,4.757655263102574,0,0,0,0,6550000
2,52.0,1,2,0.5,20.000972462325937,Дубравная,15.481051487103345,0,0,1,0,5600000
2,56.4,4,9,0.444444,4.078379102445292,Яшьлек,0.914636718591906,0,0,1,0,10700000
2,44.3,3,5,0.6,2.12862793078993,Суконная слобода,1.2474730380201264,0,0,1,0,9599000
2,40.0,2,10,0.2,4.532835085024402,Яшьлек,0.6616315221630055,0,0,0,0,12490000
2,63.9,3,16,0.1875,3.7846142575406114,Яшьлек,1.7267754093370564,0,0,1,0,13900000
2,48.8,3,9,0.333333,4.257904165827841,Козья слобода,2.0903968576185266,0,0,0,0,9080000
2,76.0,7,7,1.0,7.985240179496273,Дубравная,1.1886713032857255,0,0,1,0,12600000
2,49.8,2,9,0.222222,5.228300316347711,Козья слобода,4.0721733450465765,0,0,1,0,10100000
2,44.5,5,5,1.0,5.391248427022214,Горки,0.5804718355435229,0,0,1,0,6600000
2,57.6,3,9,0.333333,4.463644551965074,Яшьлек,0.8157798090361493,0,0,1,0,13770000
2,53.6,10,10,1.0,8.236666990215735,Горки,5.036543679393613,0,0,1,0,12650000
2,64.4,9,14,0.642857,8.244698063002195,Дубравная,0.24116265264075348,0,0,1,0,9850000
2,58.0,3,10,0.3,7.914460678267375,Авиастроительная,0.7074226388659342,0,0,1,0,10300000
2,43.7,3,5,0.6,4.543957777557234,Яшьлек,1.8467124047793833,0,0,1,0,7100000
2,59.6,14,21,0.666667,8.941730466624705,Дубравная,2.411862218699461,0,0,1,0,12600000
2,65.5,13,16,0.8125,8.212885958591764,Проспект Победы,3.087072195608486,0,0,1,0,10500000
2,44.7,1,5,0.2,6.1998220306889396,Горки,0.5459307790269963,0,0,1,0,7800000
2,51.9,5,9,0.555556,7.506966760133361,Проспект Победы,1.2842650218478053,0,0,1,0,10499000
2,50.1,6,9,0.666667,4.7771480667183654,Козья слобода,3.6718487656529986,0,0,0,0,9600000
2,63.5,4,4,1.0,1.4003504466865195,Площадь Тукая,1.359358935522898,0,0,0,0,14399000
2,62.0,14,24,0.583333,3.2113373578964475,Суконная слобода,0.9591046453791402,0,0,0,0,15100000
2,45.0,4,5,0.8,3.38006152252113,Суконная слобода,1.114926682226687,0,0,0,0,8000000
2,61.7,3,20,0.15,4.5449530465628465,Аметьево,2.506870067350036,0,0,1,0,16200000
2,49.7,7,9,0.777778,5.515198948840923,Северный вокзал,3.1301173438956766,0,0,1,0,10850000
2,50.1,6,9,0.666667,4.7771480667183654,Козья слобода,3.6718487656529986,0,0,0,0,9600000
2,63.5,4,4,1.0,1.4003504466865195,Площадь Тукая,1.359358935522898,0,0,0,0,14399000
2,62.0,14,24,0.583333,3.2113373578964475,Суконная слобода,0.9591046453791402,0,0,0,0,15100000
2,45.0,4,5,0.8,3.38006152252113,Суконная слобода,1.114926682226687,0,0,0,0,8000000
2,61.7,3,20,0.15,4.5449530465628465,Аметьево,2.506870067350036,0,0,1,0,16200000
2,49.7,7,9,0.777778,5.515198948840923,Северный вокзал,3.1301173438956766,0,0,1,0,10850000
2,44.6,2,5,0.4,4.732847121296352,Суконная слобода,4.008249467546908,0,0,0,0,6900000
2,45.6,3,5,0.6,5.127634874162116,Яшьлек,1.816406887003618,0,0,1,0,6500000
2,54.0,9,19,0.473684,14.326293348066889,Северный вокзал,10.860318842560405,0,0,0,0,9800000
2,43.2,4,5,0.8,11.387430856468555,Авиастроительная,8.928278503232969,0,0,0,0,6399000
2,48.6,4,5,0.8,15.910081093196728,Дубравная,7.773452756342541,0,0,0,0,5700000
2,65.4,3,3,1.0,16.531787008873238,Дубравная,8.248730174248879,0,0,0,0,6500000
2,43.9,4,5,0.8,15.659950698935921,Дубравная,7.537766309661554,0,0,0,0,5200000
2,45.2,5,5,1.0,6.334653664893941,Яшьлек,3.3821312856588257,0,0,1,0,6399000
2,85.4,2,5,0.4,0.6146667595740092,Кремлёвская,0.3097124423026708,0,0,0,0,18000000
2,53.7,4,9,0.444444,4.830224255251944,Козья слобода,3.490180630606055,0,0,1,0,9450000
2,43.3,1,5,0.2,5.524655616993678,Горки,0.5140501089799688,0,0,1,0,7300000
2,45.0,5,5,1.0,6.50615558283441,Горки,0.6129674819360814,0,0,0,0,6500000
2,53.0,4,5,0.8,1.9453211653505043,Площадь Тукая,1.532588580735539,0,0,0,0,10699000
2,58.0,3,10,0.3,7.914460678267375,Авиастроительная,0.7074226388659342,0,0,1,0,10300000
2,50.8,5,5,1.0,2.510555458632591,Суконная слобода,0.4234373886131166,0,0,1,0,9600000
2,47.5,5,5,1.0,3.894971570839775,Козья слобода,0.8890388361798398,0,0,1,0,8600000
2,40.2,1,5,0.2,4.009945455611535,Суконная слобода,3.3132474956756472,0,0,1,0,7390000
2,36.0,1,2,0.5,2.913511308301425,Суконная слобода,0.5684798277150827,0,0,1,0,6800000
2,50.4,8,10,0.8,8.32232272415132,Дубравная,0.6045197441591537,0,0,0,0,9300000
2,63.0,7,16,0.4375,8.194044306398727,Проспект Победы,2.588438560336901,0,0,1,0,13500000
2,44.0,8,19,0.421053,15.049676462076793,Северный вокзал,11.350030936390555,0,0,1,0,7000000
2,65.3,7,17,0.411765,8.13093799803714,Дубравная,1.1702888431277636,0,0,1,0,15900000
2,66.0,5,10,0.5,8.5696648437703,Горки,5.039915874656852,0,0,1,0,13900000
2,64.8,8,10,0.8,8.792803643733558,Авиастроительная,1.7038478536411097,0,0,1,0,11000000
2,67.5,6,6,1.0,2.993827909171814,Козья слобода,0.9303188952933817,0,0,1,0,13650000
2,65.0,15,18,0.833333,16.78483623701076,Авиастроительная,12.678744082194097,0,0,1,0,8500000
2,64.8,19,19,1.0,5.127543273023829,Горки,2.642599765929394,0,0,1,0,13200000
2,42.6,5,5,1.0,3.4774272602045695,Суконная слобода,2.14177377853057,0,0,1,0,7000000
2,61.8,6,16,0.375,5.89088252184597,Горки,1.8334419765611343,0,0,1,0,15500000
2,42.8,3,5,0.6,2.7010815742974033,Козья слобода,1.66409253898317,0,0,0,0,7400000
2,70.0,6,6,1.0,23.650730898918795,Яшьлек,22.978691621057415,0,0,1,0,11400000
2,70.9,11,15,0.733333,7.031933165697619,Горки,2.1221980144668064,0,0,1,0,9000000
2,66.7,2,10,0.2,4.115075219913169,Козья слобода,3.0465203531765925,0,0,0,0,13890000
2,52.0,6,6,1.0,8.70203924067418,Авиастроительная,1.2807313227549573,0,0,1,0,8850000
2,60.0,3,4,0.75,5.234767723277033,Яшьлек,0.6844809285181385,0,0,0,0,11000000
2,42.0,1,3,0.333333,20.123377481838638,Дубравная,15.36977704754953,0,0,1,0,7350000
2,57.3,14,17,0.823529,8.159109796042761,Горки,5.648401331629415,0,0,1,0,10900000
2,49.5,16,19,0.842105,6.330334180704093,Горки,1.3623527305259298,0,0,1,0,12250000
2,66.0,1,10,0.1,8.702229829993069,Авиастроительная,1.6063083005611232,0,0,1,0,11680000
2,33.9,6,7,0.857143,0.8976573490086754,Кремлёвская,0.6434985673624941,0,0,0,0,7627500
2,63.2,7,7,1.0,7.985240179496273,Дубравная,1.1886713032857255,0,0,1,0,10500000
2,42.2,2,2,1.0,19.30819054601104,Авиастроительная,14.576219631918729,0,0,0,0,3100000
2,47.3,8,10,0.8,7.614373233152415,Авиастроительная,0.9193510836913796,0,0,0,0,8290000
2,49.1,6,9,0.666667,3.5224709108089285,Суконная слобода,2.028259215285463,0,0,0,0,11990000
2,45.8,2,2,1.0,8.336648546568638,Авиастроительная,0.8711113855023832,0,0,1,0,6100000
2,51.2,10,10,1.0,4.3073416017084565,Суконная слобода,3.35377992500734,0,0,1,0,18130000
2,49.1,6,9,0.666667,3.5224709108089285,Суконная слобода,2.028259215285463,0,0,0,0,11990000
2,95.9,12,20,0.6,1.9224250635349458,Суконная слобода,0.5050245892138252,0,0,0,0,27500000
2,32.0,1,5,0.2,5.76626778632067,Суконная слобода,5.397675461751017,0,0,1,0,4200000
2,41.9,2,2,1.0,3.1721732346883162,Суконная слобода,1.512305727346545,0,0,0,0,6300000
2,58.0,4,4,1.0,5.241216209253072,Яшьлек,0.7163755975396318,0,0,0,0,8000000
2,57.3,16,17,0.941176,7.982935871472237,Горки,5.671000521587441,0,0,1,0,10900000
2,58.0,2,3,0.666667,20.470020396374483,Дубравная,15.517184557909859,0,0,0,0,7800000
2,57.4,3,5,0.6,0.6034679463918299,Площадь Тукая,0.08010698107003367,0,0,1,0,17900000
2,50.5,9,10,0.9,5.278849611540763,Северный вокзал,2.216212535685976,0,0,1,0,8750000
2,45.0,5,5,1.0,5.837816294683149,Северный вокзал,0.806437539281327,0,0,0,0,7700000
2,24.1,4,5,0.8,10.383184768678174,Авиастроительная,4.3881594058224165,0,0,1,0,3790000
2,40.3,3,5,0.6,5.7456280969277165,Северный вокзал,0.2353946826233606,0,0,1,0,7400000
2,68.0,14,19,0.736842,4.424605641852308,Суконная слобода,3.6314707733959586,0,0,0,0,20500000
2,36.1,8,9,0.888889,3.7574978853689838,Аметьево,1.51826830931339,0,0,0,0,9000000
2,55.0,2,18,0.111111,5.772993608886828,Горки,4.631655140157826,0,0,1,0,11300000
2,62.6,18,19,0.947368,17.21400529890196,Северный вокзал,13.287942756690065,0,0,1,0,7599000
2,45.0,1,5,0.2,10.750029004621133,Авиастроительная,8.444161486393568,0,0,1,0,5450000
2,58.5,7,10,0.7,5.846952001723166,Северный вокзал,3.4573125324132,0,0,1,0,12100000
2,50.5,5,10,0.5,8.426556852563245,Горки,4.919980416965695,0,0,1,0,10990000
2,43.0,2,5,0.4,2.7010815742974033,Козья слобода,1.66409253898317,0,0,0,0,7999999
2,42.4,9,17,0.529412,6.873289251665411,Горки,5.313772690365731,0,0,1,0,10990000
2,54.0,7,10,0.7,4.081675834203927,Суконная слобода,3.0526341656903413,0,0,1,0,15900000
2,73.2,14,17,0.823529,2.8231434656368406,Козья слобода,0.45014314932174593,0,0,0,0,20490000
2,44.1,1,5,0.2,7.43171124563944,Авиастроительная,0.965191951693232,0,0,1,0,7500000
2,66.9,9,17,0.529412,3.9654543532172926,Аметьево,2.0902442667018235,0,0,1,0,13890000
2,51.6,4,9,0.444444,4.4567828400062135,Яшьлек,0.9154725005913548,0,0,1,0,13600000
2,50.0,2,17,0.117647,15.137189958521233,Северный вокзал,11.247672640325893,0,0,0,0,8100000
2,64.3,10,10,1.0,8.23074749164771,Проспект Победы,1.9561676172473854,0,0,1,0,11300000
2,50.0,10,18,0.555556,7.810070023808342,Горки,5.6067843373464035,0,0,1,0,10598000
