Кол-во комнат,"Площадь, м^2",Этаж квартиры,Кол-во этажей в доме,Относительный этаж,"Расстояние до центра, км",Ближайшая станция метро,"Расстояние до ближайшей станции метро, км","Балкон/Лоджия (1, 2)",Чистовая отделка,Проверено в Росреестре,От зайстройщика,Цена,Log_Цена,Log_Площадь,Кол-во комнат_num
студия,16.0,4,5,0.8,5.280652337916861,Северный вокзал,0.8406876540623632,0,0,0,0,2700000,14.80876270134486,2.833213344056216,
1,50.0,2,5,0.4,9.705735782194076,Дубравная,4.163168009291668,0,0,0,0,9100000,16.02378508137718,3.9318256327243257,1.0
3,70.9,4,19,0.210526,12.86033109261013,Дубравная,6.211195100531648,0,0,0,0,12210000,16.317765927986965,4.275276264727001,3.0
2,65.8,1,5,0.2,5.536265384368998,Горки,0.4489717857430323,0,0,1,0,7300000,15.803385043104912,4.2017030805426,2.0
3,65.5,1,9,0.111111,8.067235580524942,Дубравная,0.4799739434630459,0,0,1,0,10250000,16.142788361109663,4.197201947661808,3.0
2,39.1,3,9,0.333333,10.360458968085045,Авиастроительная,8.773128178692922,0,0,1,0,5900000,15.59046307836746,3.6913763343125234,2.0
2,74.8,20,22,0.909091,3.151100126640919,Козья слобода,1.5082818088571857,0,0,0,0,21500000,16.88356353960952,4.328098292648326,2.0
2,50.7,1,9,0.111111,8.907713578282749,Дубравная,0.7302442451299551,0,0,1,0,9500000,16.066802461833923,3.9454577815143836,2.0
1,37.4,6,10,0.6,2.684402164810528,Суконная слобода,0.3492374427461999,0,0,0,0,13044637,16.383887726072103,3.648057459593681,1.0
1,37.5,4,10,0.4,4.665088494370864,Аметьево,0.8524990933848525,0,0,1,0,7000000,15.76142084987672,3.6506582412937387,1.0
1,37.2,17,18,0.944444,14.842564052425145,Северный вокзал,11.129636751598978,0,0,0,0,6100000,15.623799493077952,3.6428355156125294,1.0
3,80.1,1,5,0.2,2.807055649030599,Суконная слобода,1.6900969036351952,0,0,0,0,12000000,16.300417291085605,4.395682961121367,3.0
2,66.5,10,11,0.909091,7.798910856212148,Проспект Победы,3.117386532535063,0,0,0,0,12990000,16.379690465629075,4.212127597878484,2.0
студия,30.6,2,20,0.1,2.9041799626762765,Козья слобода,0.9579480901948768,0,0,0,0,9180000,16.03253787152913,3.4531571205928664,
2,60.9,10,20,0.5,2.9041799626762765,Козья слобода,0.9579480901948768,0,0,0,0,16443000,16.615410473512515,4.12552017969055,2.0
1,54.8,3,5,0.6,13.061676068117537,Дубравная,7.135137005790551,0,0,0,0,10410000,16.158277536652626,4.021773869387265,1.0
1,40.2,5,20,0.25,2.9041799626762765,Козья слобода,0.9579480901948768,0,0,0,0,13065000,16.385447533477222,3.7184382563554808,1.0
студия,14.0,3,9,0.333333,7.285444334531306,Проспект Победы,0.8102240457984143,0,0,0,0,3300000,15.009433329466965,2.70805020110221,
1,42.6,3,15,0.2,5.143908102033149,Козья слобода,4.199556014694531,0,0,0,0,12859000,16.369554591019117,3.775057150354989,1.0
2,50.5,9,11,0.818182,7.761243514016058,Авиастроительная,0.402600836364895,0,0,0,0,13665660,16.430396747927084,3.9415818076696905,2.0
2,56.2,18,20,0.9,2.9041799626762765,Козья слобода,0.9579480901948768,0,0,0,0,15455000,16.55344319825233,4.046553898385752,2.0
1,30.0,5,5,1.0,4.575617206381264,Яшьлек,1.4156356998827735,0,0,1,0,5849000,15.581781435394545,3.4339872044851463,1.0
1,34.2,3,10,0.3,9.269478312822294,Дубравная,1.8295808606850088,0,0,1,0,8150000,15.913528607916424,3.5610460826040513,1.0
2,69.0,5,12,0.416667,6.359733650543535,Горки,1.196806225264296,0,0,1,0,13600000,16.42558042423569,4.248495242049359,2.0
3,110.0,2,9,0.222222,4.704368281031787,Козья слобода,3.1923939705973323,0,0,0,0,18999000,16.759896956801025,4.709530201312334,3.0
студия,20.0,1,9,0.111111,4.976136035307517,Яшьлек,1.5053316897030748,0,0,0,0,4250000,15.26242977619469,3.044522437723423,
1,36.9,5,9,0.555556,5.995575814778721,Яшьлек,2.5407535696121126,0,0,1,0,9999000,16.11799574596798,3.634951112088381,1.0
2,50.9,23,25,0.92,12.925310539717035,Дубравная,6.407001612766301,0,0,0,0,9172000,16.031666031987402,3.949318790171843,2.0
3,102.7,3,5,0.6,3.317811104671195,Козья слобода,1.2633106781257888,0,0,1,0,15500000,16.5563506464056,4.641502115235482,3.0
1,33.4,4,9,0.444444,7.7985579908714655,Проспект Победы,1.8687953688252117,0,0,0,0,7800000,15.86963441986494,3.5380565643793527,1.0
студия,15.0,1,3,0.333333,4.928425268923923,Аметьево,0.8783153552366312,0,0,0,0,3600000,15.096444681204078,2.772588722239781,
студия,32.5,15,20,0.75,2.9041799626762765,Козья слобода,0.9579480901948768,0,0,0,0,9587500,16.07597082896012,3.5115454388310208,
4+,85.1,10,11,0.909091,6.919047568153552,Горки,2.910352011958364,0,0,1,0,11600000,16.266515742283485,4.455509411433685,4.0
2,54.7,3,25,0.12,12.900455169238413,Дубравная,6.322677195230827,0,0,0,0,10044000,16.122486098821536,4.019980146933238,2.0
2,59.9,20,20,1.0,2.9041799626762765,Козья слобода,0.9579480901948768,0,0,0,0,16472500,16.61720294247735,4.109233174715851,2.0
2,51.2,14,15,0.933333,6.35196005841112,Горки,1.208774222708446,0,0,1,0,11190000,16.23053116965361,3.955082494888593,2.0
1,33.0,3,3,1.0,20.36609409465831,Дубравная,15.68338906313565,0,0,1,0,5399000,15.501724494419891,3.5263605246161616,1.0
